locus,gene,known_res,drug,r_carrier,s_carrier,n_rare_variants,n_total_variants,OR,p,product,p_corrected,significant
Rv3286c,sigF,False,,1,2,4,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3287c,rsbW,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3288c,usfY,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3289c,Rv3289c,False,,1,0,1,2,inf,1.0,,1.0,False
Rv3290c,lat,False,,0,3,2,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv3291c,lrpA,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3292,Rv3292,False,,0,5,1,1,0.0,0.023402912849179495,,0.23308133225942204,False
Rv3293,pcd,False,,1,4,5,6,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3294c,Rv3294c,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv3295,Rv3295,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3296,lhr,False,,6,7,13,19,0.7767857142857143,0.765120408744056,,1.0,False
Rv3297,nei,False,,4,6,6,7,0.5882352941176471,0.510241335444982,,0.855227202908965,False
Rv3299c,atsB,False,,3,13,12,15,0.15164835164835164,0.00431941270928488,,0.11499396864595803,False
Rv3300c,Rv3300c,False,,2,3,5,5,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3302c,glpD2,False,,0,9,3,3,0.0,0.0008517892435051351,,0.06869534272428701,False
Rv3303c,lpdA,False,,2,7,6,8,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv3304,Rv3304,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3305c,amiA1,False,,3,3,4,4,0.9428571428571428,1.0,,1.0,False
Rv3306c,amiB1,False,,3,8,7,8,0.3,0.10829118978574412,,0.45614703969108017,False
Rv3307,deoD,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3308,pmmB,False,,4,2,4,5,2.0,0.6748567641704906,,0.9516178317360338,False
Rv3309c,upp,False,,3,0,2,2,inf,0.24028137726767862,,0.6477547394782668,False
Rv3310,sapM,False,,1,3,4,6,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3311,Rv3311,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3312c,Rv3312c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3312A,Rv3312A,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3313c,add,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3314c,deoA,False,,5,8,7,7,0.5303030303030303,0.36876109849965005,,0.8226923185533414,False
Rv3315c,cdd,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3317,sdhD,False,,0,3,1,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv3318,sdhA,False,,3,6,7,7,0.42857142857142855,0.30236222523016465,,0.7580439097884962,False
Rv3319,sdhB,False,,2,2,4,4,0.9444444444444444,1.0,,1.0,False
Rv3320c,vapC44,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3321c,vapB44,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3322c,Rv3322c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3323c,moaX,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3327,Rv3327,False,,21,18,33,35,1.2352941176470589,0.8160524067659838,,1.0,False
Rv3328c,sigJ,False,,0,4,2,3,0.0,0.05119387185758014,,0.33592375281992326,False
Rv3329,Rv3329,False,,2,6,7,9,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv3330,dacB1,False,,3,7,5,5,0.3551020408163265,0.18468088333393254,,0.6475022882270176,False
Rv3331,sugI,False,,1,6,7,8,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv3332,nagA,False,,3,1,4,4,3.0,0.6150877869959483,,0.911193566611215,False
Rv3333c,Rv3333c,False,,5,1,6,6,5.303030303030303,0.20029108540462554,,0.6475022882270176,False
Rv3334,Rv3334,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3335c,Rv3335c,False,,1,4,3,4,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3336c,trpS,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3340,metC,False,,0,3,2,2,0.0,0.11014439096630878,,0.45614703969108017,False
Rv3341,metA,False,,3,3,12,12,0.9428571428571428,1.0,,1.0,False
Rv3343c,PPE54,False,,30,29,106,156,0.9051724137931034,1.0,,1.0,False
Rv3344c,PE_PGRS49,False,,5,6,8,10,0.7575757575757576,0.751005048692617,,1.0,False
Rv3345c,PE_PGRS50,False,,21,27,51,64,0.4117647058823529,0.09195062676102972,,0.45614703969108017,False
Rv3347c,PPE55,False,,16,27,84,127,0.24242424242424243,0.005111756917125175,,0.12277465508170443,False
Rv3348,Rv3348,False,,17,23,38,40,0.4575569358178054,0.10967822756393325,,0.45614703969108017,False
Rv3349c,Rv3349c,False,,0,4,4,5,0.0,0.05119387185758014,,0.33592375281992326,False
Rv3350c,PPE56,False,,18,25,92,99,0.396,0.06355583066896492,,0.3742614945539545,False
Rv3351c,Rv3351c,False,,1,5,2,2,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv3352c,Rv3352c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3353c,Rv3353c,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3354,Rv3354,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3355c,Rv3355c,False,,1,4,2,2,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3356c,folD,False,,1,2,3,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3358,relK,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3359,Rv3359,False,,2,8,6,6,0.19444444444444445,0.04377157393176042,,0.33514088463950475,False
Rv3360,Rv3360,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3361c,Rv3361c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3362c,Rv3362c,False,,2,6,4,4,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv3363c,Rv3363c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3365c,Rv3365c,False,,1,10,8,11,0.07027027027027027,0.0027425156556509086,,0.10567628260089643,False
Rv3366,spoU,False,,1,0,1,3,inf,1.0,,1.0,False
Rv3367,PE_PGRS51,False,,6,16,13,14,0.234375,0.010508098226050465,,0.16789810076776215,False
Rv3368c,Rv3368c,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3369,Rv3369,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3370c,dnaE2,False,,4,10,13,13,0.3058823529411765,0.0774223109103874,,0.44046260022970984,False
Rv3371,Rv3371,False,,6,10,7,9,0.4875,0.26412770088756043,,0.680969236106474,False
Rv3373,echA18,False,,2,1,3,4,1.9444444444444444,1.0,,1.0,False
Rv3375,amiD,False,,6,19,10,10,0.16776315789473684,0.0012085516733524398,,0.06869534272428701,False
Rv3376,Rv3376,False,,3,1,3,3,3.0,0.6150877869959483,,0.911193566611215,False
Rv3377c,Rv3377c,False,,11,11,14,14,0.9259259259259259,1.0,,1.0,False
Rv3378c,Rv3378c,False,,4,1,5,5,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv3379c,dxs2,False,,8,9,9,11,0.8,0.7850417744653331,,1.0,False
Rv3382c,Rv3382c,False,,2,1,3,3,1.9444444444444444,1.0,,1.0,False
Rv3383c,idsB,False,,3,2,5,7,1.457142857142857,1.0,,1.0,False
Rv3385c,vapB46,False,,1,1,1,1,0.9459459459459459,1.0,,1.0,False
Rv3386,Rv3386,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3387,Rv3387,False,,3,0,1,1,inf,0.24028137726767862,,0.6477547394782668,False
Rv3388,PE_PGRS52,False,,11,15,35,39,0.5703703703703704,0.33119840572092807,,0.8051873237689442,False
Rv3389c,htdY,False,,1,4,4,5,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3390,lpqD,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3391,acrA1,False,,2,5,6,6,0.34444444444444444,0.2552785444052043,,0.6654135587620951,False
Rv3392c,cmaA1,False,,2,1,3,4,1.9444444444444444,1.0,,1.0,False
Rv3393,iunH,False,,2,6,5,5,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv3394c,Rv3394c,False,,1,8,4,4,0.0945945945945946,0.012730682585194974,,0.178380512903226,False
Rv3395c,Rv3395c,False,,0,8,3,4,0.0,0.002007788931119247,,0.0900963514027561,False
Rv3395A,Rv3395A,False,,1,3,3,3,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3396c,guaA,False,,13,11,13,13,1.1818181818181819,0.8066754198232582,,1.0,False
Rv3397c,phyA,False,,3,1,2,2,3.0,0.6150877869959483,,0.911193566611215,False
Rv3398c,idsA1,False,,3,1,5,7,3.0,0.6150877869959483,,0.911193566611215,False
Rv3399,Rv3399,False,,1,4,5,6,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3400,Rv3400,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3401,Rv3401,False,,4,5,9,9,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv3402c,Rv3402c,False,,1,14,6,8,0.04247104247104247,9.062366389618685e-05,,0.020078805531998898,True
Rv3403c,Rv3403c,False,,4,8,8,9,0.4117647058823529,0.2159302455790701,,0.6475022882270176,False
Rv3404c,Rv3404c,False,,2,5,4,4,0.34444444444444444,0.2552785444052043,,0.6654135587620951,False
Rv3405c,Rv3405c,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3406,Rv3406,False,,2,0,2,3,inf,0.49352091817845234,,0.8335072200774719,False
Rv3407,vapB47,False,,2,0,2,3,inf,0.49352091817845234,,0.8335072200774719,False
Rv3409c,choD,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3410c,guaB3,False,,2,8,5,6,0.19444444444444445,0.04377157393176042,,0.33514088463950475,False
Rv3411c,guaB2,False,,2,1,3,6,1.9444444444444444,1.0,,1.0,False
Rv3413c,Rv3413c,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3414c,sigD,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3415c,Rv3415c,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv3416,whiB3,False,,2,0,2,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv3417c,groEL1,False,,2,0,1,1,inf,0.49352091817845234,,0.8335072200774719,False
Rv3419c,gcp,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3420c,rimI,False,,3,0,2,3,inf,0.24028137726767862,,0.6477547394782668,False
Rv3421c,Rv3421c,False,,3,1,5,5,3.0,0.6150877869959483,,0.911193566611215,False
Rv3423c,alr,False,,1,1,3,3,0.9459459459459459,1.0,,1.0,False
Rv3424c,Rv3424c,False,,2,4,9,10,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv3425,PPE57,False,,7,10,40,51,0.5870967741935483,0.4124475168719105,,0.8335072200774719,False
Rv3426,PPE58,False,,0,7,3,4,0.0,0.004638684771896191,,0.11499396864595803,False
Rv3427c,Rv3427c,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3428c,Rv3428c,False,,2,6,8,12,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv3429,PPE59,False,,10,10,27,37,0.9285714285714286,1.0,,1.0,False
Rv3430c,Rv3430c,False,,8,4,8,8,2.1333333333333333,0.34720309405745237,,0.8051873237689442,False
Rv3432c,gadB,False,,2,2,3,4,0.9444444444444444,1.0,,1.0,False
Rv3433c,Rv3433c,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3434c,Rv3434c,False,,1,7,6,6,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv3435c,Rv3435c,False,,2,3,4,4,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3436c,glmS,False,,2,1,3,3,1.9444444444444444,1.0,,1.0,False
Rv3437,Rv3437,False,,1,2,4,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3438,Rv3438,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3439c,Rv3439c,False,,1,4,5,6,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3441c,mrsA,False,,3,0,3,4,inf,0.24028137726767862,,0.6477547394782668,False
Rv3442c,rpsI,False,,1,0,1,2,inf,1.0,,1.0,False
Rv3443c,rplM,False,,1,6,4,4,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv3444c,esxT,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3446c,Rv3446c,False,,2,2,5,7,0.9444444444444444,1.0,,1.0,False
Rv3447c,eccC4,False,,10,5,11,13,2.2142857142857144,0.25025840854649306,,0.6654135587620951,False
Rv3448,eccD4,False,,3,5,6,8,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv3449,mycP4,False,,1,8,6,7,0.0945945945945946,0.012730682585194974,,0.178380512903226,False
Rv3450c,eccB4,False,,2,3,6,6,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3451,cut3,False,,2,8,4,5,0.19444444444444445,0.04377157393176042,,0.33514088463950475,False
Rv3452,cut4,False,,5,7,8,8,0.6277056277056277,0.5381454191169177,,0.8943860809983465,False
Rv3455c,truA,False,,2,1,3,3,1.9444444444444444,1.0,,1.0,False
Rv3456c,rplQ,False,,1,2,2,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3457c,rpoA,False,,2,2,3,3,0.9444444444444444,1.0,,1.0,False
Rv3458c,rpsD,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3459c,rpsK,False,,1,6,2,2,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv3460c,rpsM,False,,1,7,2,2,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv3462c,infA,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3463,Rv3463,False,,3,1,3,3,3.0,0.6150877869959483,,0.911193566611215,False
Rv3464,rmlB,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3465,rmlC,False,,3,7,4,5,0.3551020408163265,0.18468088333393254,,0.6475022882270176,False
Rv3466,Rv3466,False,,5,11,11,23,0.3443526170798898,0.09235171650592805,,0.45614703969108017,False
Rv3467,Rv3467,False,,3,12,9,20,0.17142857142857143,0.008831343009981856,,0.16789810076776215,False
Rv3468c,Rv3468c,False,,1,0,1,2,inf,1.0,,1.0,False
Rv3469c,mhpE,False,,0,3,3,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv3470c,ilvB2,False,,4,6,8,8,0.5882352941176471,0.510241335444982,,0.855227202908965,False
Rv3471c,Rv3471c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3472,Rv3472,False,,2,0,1,1,inf,0.49352091817845234,,0.8335072200774719,False
Rv3473c,bpoA,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3476c,kgtP,False,,2,8,5,7,0.19444444444444445,0.04377157393176042,,0.33514088463950475,False
Rv3477,PE31,False,,1,5,3,3,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv3478,PPE60,False,,9,11,40,48,0.7053291536050157,0.6036478250279251,,0.911193566611215,False
Rv3479,Rv3479,False,,7,20,23,26,0.18064516129032257,0.0014907992636145383,,0.08007399075020513,False
Rv3480c,Rv3480c,False,,2,2,3,4,0.9444444444444444,1.0,,1.0,False
Rv3481c,Rv3481c,False,,1,4,4,4,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3482c,Rv3482c,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3483c,Rv3483c,False,,1,7,5,6,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv3484,Rv3484,False,,4,2,4,4,2.0,0.6748567641704906,,0.9516178317360338,False
Rv3485c,Rv3485c,False,,1,6,5,5,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv3486,Rv3486,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3487c,lipF,False,,1,8,5,7,0.0945945945945946,0.012730682585194974,,0.178380512903226,False
Rv3488,Rv3488,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3490,otsA,False,,2,2,4,6,0.9444444444444444,1.0,,1.0,False
Rv3491,Rv3491,False,,1,3,3,3,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3492c,Rv3492c,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3493c,Rv3493c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3494c,mce4F,False,,4,4,6,8,0.9411764705882353,1.0,,1.0,False
Rv3495c,lprN,False,,2,1,2,3,1.9444444444444444,1.0,,1.0,False
Rv3496c,mce4D,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3497c,mce4C,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3498c,mce4B,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3499c,mce4A,False,,1,1,1,2,0.9459459459459459,1.0,,1.0,False
Rv3500c,yrbE4B,False,,3,7,7,7,0.3551020408163265,0.18468088333393254,,0.6475022882270176,False
Rv3501c,yrbE4A,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3502c,Rv3502c,False,,2,0,1,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv3503c,fdxD,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3504,fadE26,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3505,fadE27,False,,2,3,6,6,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3506,fadD17,False,,4,3,5,5,1.2941176470588236,1.0,,1.0,False
Rv3507,PE_PGRS53,False,,22,24,43,46,0.6875,0.4795886020553367,,0.8335072200774719,False
Rv3508,PE_PGRS54,False,,36,34,153,185,1.0588235294117647,1.0,,1.0,False
Rv3509c,ilvX,False,,4,3,6,6,1.2941176470588236,1.0,,1.0,False
Rv3510c,Rv3510c,False,,3,13,7,7,0.15164835164835164,0.00431941270928488,,0.11499396864595803,False
Rv3511,PE_PGRS55,False,,19,18,23,27,1.0,1.0,,1.0,False
Rv3512,PE_PGRS56,False,,5,6,7,11,0.7575757575757576,0.751005048692617,,1.0,False
Rv3513c,fadD18,False,,18,14,26,27,1.4142857142857144,0.4905916815493845,,0.8335072200774719,False
Rv3514,PE_PGRS57,False,,35,35,167,222,0.3333333333333333,0.6150877869959486,,0.911193566611215,False
Rv3515c,fadD19,False,,8,12,21,24,0.5333333333333333,0.2982650236278486,,0.7580439097884962,False
Rv3517,Rv3517,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3518c,cyp142,False,,4,7,8,8,0.48739495798319327,0.3392471638466414,,0.8051873237689442,False
Rv3519,Rv3519,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3520c,Rv3520c,False,,3,1,4,4,3.0,0.6150877869959483,,0.911193566611215,False
Rv3521,Rv3521,False,,3,4,5,7,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv3522,ltp4,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv3523,ltp3,False,,1,4,4,5,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3524,Rv3524,False,,2,6,4,4,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv3525c,Rv3525c,False,,2,1,3,4,1.9444444444444444,1.0,,1.0,False
Rv3526,kshA,False,,2,2,3,3,0.9444444444444444,1.0,,1.0,False
Rv3527,Rv3527,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3528c,Rv3528c,False,,2,2,4,6,0.9444444444444444,1.0,,1.0,False
Rv3529c,Rv3529c,False,,2,8,7,7,0.19444444444444445,0.04377157393176042,,0.33514088463950475,False
Rv3530c,Rv3530c,False,,0,4,3,4,0.0,0.05119387185758014,,0.33592375281992326,False
Rv3531c,Rv3531c,False,,2,11,8,9,0.12626262626262627,0.005495365408026016,,0.12277465508170443,False
Rv3532,PPE61,False,,5,11,6,7,0.3443526170798898,0.09235171650592805,,0.45614703969108017,False
Rv3533c,PPE62,False,,9,6,13,13,1.5517241379310345,0.5668204259623981,,0.911193566611215,False
Rv3534c,hsaF,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3535c,hsaG,False,,4,1,3,4,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv3536c,hsaE,False,,2,1,2,2,1.9444444444444444,1.0,,1.0,False
Rv3537,kstD,False,,3,4,4,5,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv3538,Rv3538,False,,2,1,2,2,1.9444444444444444,1.0,,1.0,False
Rv3539,PPE63,False,,3,9,7,8,0.2571428571428571,0.06110160373142372,,0.36221602880919246,False
Rv3540c,ltp2,False,,0,8,5,6,0.0,0.002007788931119247,,0.0900963514027561,False
Rv3541c,Rv3541c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3542c,Rv3542c,False,,0,5,1,1,0.0,0.023402912849179495,,0.23308133225942204,False
Rv3543c,fadE29,False,,0,3,3,4,0.0,0.11014439096630878,,0.45614703969108017,False
Rv3544c,fadE28,False,,2,3,5,6,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3545c,cyp125,False,,2,3,5,7,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3546,fadA5,False,,4,1,3,3,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv3547,ddn,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3548c,Rv3548c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3549c,Rv3549c,False,,0,7,2,2,0.0,0.004638684771896191,,0.11499396864595803,False
Rv3550,echA20,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3551,Rv3551,False,,0,3,2,4,0.0,0.11014439096630878,,0.45614703969108017,False
Rv3552,Rv3552,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3553,Rv3553,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3554,fdxB,False,,2,3,5,7,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3555c,Rv3555c,False,,0,6,3,4,0.0,0.010514352149631367,,0.16789810076776215,False
Rv3556c,fadA6,False,,0,3,2,2,0.0,0.11014439096630878,,0.45614703969108017,False
Rv3557c,Rv3557c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3558,PPE64,False,,7,8,10,13,0.7903225806451613,0.7761905534139057,,1.0,False
Rv3559c,Rv3559c,False,,3,8,5,5,0.3,0.10829118978574412,,0.45614703969108017,False
Rv3560c,fadE30,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3561,fadD3,False,,0,8,5,5,0.0,0.002007788931119247,,0.0900963514027561,False
Rv3562,fadE31,False,,4,4,5,6,0.9411764705882353,1.0,,1.0,False
Rv3563,fadE32,False,,2,7,6,8,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv3564,fadE33,False,,2,6,8,9,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv3565,aspB,False,,3,4,6,7,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv3566c,nat,False,,3,9,6,6,0.2571428571428571,0.06110160373142372,,0.36221602880919246,False
Rv3566A,Rv3566A,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3567c,hsaB,False,,2,1,3,4,1.9444444444444444,1.0,,1.0,False
Rv3568c,hsaC,False,,2,1,2,2,1.9444444444444444,1.0,,1.0,False
Rv3569c,hsaD,False,,1,4,4,4,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3570c,hsaA,False,,3,1,5,6,3.0,0.6150877869959483,,0.911193566611215,False
Rv3571,kshB,False,,3,6,6,7,0.42857142857142855,0.30236222523016465,,0.7580439097884962,False
Rv3572,Rv3572,False,,2,0,2,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv3573c,fadE34,False,,1,5,6,7,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv3574,kstR,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3575c,Rv3575c,False,,1,3,3,5,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3576,lppH,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3577,Rv3577,False,,2,1,3,3,1.9444444444444444,1.0,,1.0,False
Rv3578,arsB2,False,,1,13,4,4,0.04781704781704782,0.00022209493984410325,,0.03172219357082212,True
Rv3579c,Rv3579c,False,,4,7,5,6,0.48739495798319327,0.3392471638466414,,0.8051873237689442,False
Rv3580c,cysS1,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv3581c,ispF,False,,1,0,1,3,inf,1.0,,1.0,False
Rv3582c,ispD,False,,4,1,3,4,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv3584,lpqE,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3585,radA,False,,3,1,3,5,3.0,0.6150877869959483,,0.911193566611215,False
Rv3586,Rv3586,False,,11,3,9,10,4.481481481481482,0.036276042547591106,,0.30691783014608703,False
Rv3587c,Rv3587c,False,,0,5,5,5,0.0,0.023402912849179495,,0.23308133225942204,False
Rv3588c,canB,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3589,mutY,False,,7,8,7,7,0.7903225806451613,0.7761905534139057,,1.0,False
Rv3590c,PE_PGRS58,False,,12,11,29,31,1.048951048951049,1.0,,1.0,False
Rv3591c,Rv3591c,False,,0,3,1,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv3592,Rv3592,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3593,lpqF,False,,3,8,9,10,0.3,0.10829118978574412,,0.45614703969108017,False
Rv3594,Rv3594,False,,0,4,4,4,0.0,0.05119387185758014,,0.33592375281992326,False
Rv3595c,PE_PGRS59,False,,7,5,5,7,1.4,0.7549573495070202,,1.0,False
Rv3596c,clpC1,False,,4,1,4,6,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv3597c,lsr2,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3598c,lysS,False,,3,1,3,4,3.0,0.6150877869959483,,0.911193566611215,False
Rv3600c,Rv3600c,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3602c,panC,False,,1,5,3,4,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv3603c,Rv3603c,False,,5,4,5,7,1.2121212121212122,1.0,,1.0,False
Rv3604c,Rv3604c,False,,0,2,4,4,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3605c,Rv3605c,False,,2,7,3,3,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
